accepted,alpha_high_neg,alpha_high_neg_guard,alpha_high_pos,alpha_low_neg,alpha_low_pos,anchor_distance,beta,fake_brier,fake_logloss,fake_margin,gamma,real_brier,real_logloss,real_margin,residual_scale,semantic_neg_scale,semantic_pos_scale,source_ap,source_auc,source_ba,source_brier,source_flip_rate,source_logloss,source_margin,source_mean_score_drift,target_labels_used_for_selection,tile_scale,variant
False,0.0,0.30000000000000004,0.15000000000000002,0.22499999999999998,0.11249999999999999,1.25,0.15000000000000002,0.0007411816650265105,0.012071426851673497,5.083153238683753,0.15,0.00024149682101391092,0.0063290607742448966,5.898216775560379,1.25,1.5,0.75,100.0,100.0,99.985,0.0004913392430202107,0.0001,0.009200243812959197,5.490685007122066,0.0068624671548604965,False,0.75,b0p75_sp0p75_sn1p50_g1p25
False,0.0,0.30000000000000004,0.15000000000000002,0.22499999999999998,0.11249999999999999,1.5,0.15000000000000002,0.0006087263688510615,0.00940885235466025,5.448467045500874,0.18,0.00019631363637419988,0.0052813772863355875,6.1924704709172245,1.5,1.5,0.75,100.0,100.0,99.98,0.0004025200026126306,0.00015,0.007345114820497919,5.820468758209049,0.007377078291028738,False,0.75,b0p75_sp0p75_sn1p50_g1p50
False,0.0,0.30000000000000004,0.15000000000000002,0.22499999999999998,0.11249999999999999,1.75,0.15000000000000002,0.0005278347991088244,0.007509282479219646,5.81378125114739,0.21,0.0001627962845635417,0.004462497466299796,6.486724142110348,1.75,1.5,0.75,100.0,100.0,99.98,0.00034531554183618303,0.00015,0.00598588997275972,6.150252696628868,0.008405621163547039,False,0.75,b0p75_sp0p75_sn1p50_g1p75
False,0.0,0.30000000000000004,0.15000000000000002,0.22499999999999998,0.11249999999999999,2.0,0.15000000000000002,0.0004762388541026813,0.006141239420029486,6.179095150843636,0.24,0.00013744287232894564,0.0038151224247037264,6.780977834880352,2.0,1.5,0.75,100.0,100.0,99.98,0.0003068408632158135,0.00015,0.004978180922366606,6.480036492861994,0.009265168569982052,False,0.75,b0p75_sp0p75_sn1p50_g2p00
False,0.0,0.35000000000000003,0.15000000000000002,0.2625,0.11249999999999999,1.5,0.15000000000000002,0.0013673187306694385,0.021172142005909073,4.352522020763531,0.09,0.00021746364943292927,0.006224524034660533,5.797143817126751,0.75,1.75,0.75,100.0,100.0,99.985,0.0007923911900511839,0.0001,0.013698333020284803,5.074832918945141,0.0112060671672225,False,0.75,b0p75_sp0p75_sn1p75_g0p75
False,0.0,0.35000000000000003,0.15000000000000002,0.2625,0.11249999999999999,1.25,0.15000000000000002,0.0009674778654028415,0.015832093427782776,4.717835939989984,0.12,0.00016959577321889788,0.005071529708195107,6.091397508263588,1.0,1.75,0.75,100.0,100.0,99.985,0.0005685368193108697,0.0001,0.010451811567988942,5.404616724126786,0.009206322021782398,False,0.75,b0p75_sp0p75_sn1p75_g1p00
False,0.0,0.35000000000000003,0.15000000000000002,0.2625,0.11249999999999999,1.5,0.15000000000000002,0.0007411948181311568,0.012071577926198509,5.083149926286749,0.15,0.00013557117311722863,0.004188713565175808,6.385651179689169,1.25,1.75,0.75,100.0,100.0,99.985,0.0004383829956241927,0.0001,0.00813014574568716,5.734400552987959,0.00790344551205635,False,0.75,b0p75_sp0p75_sn1p75_g1p25
False,0.0,0.35000000000000003,0.15000000000000002,0.2625,0.11249999999999999,1.75,0.15000000000000002,0.0006087323856098936,0.009408953740140228,5.448463733008504,0.18,0.00011065905821813342,0.00350488996753394,6.679904871034622,1.5,1.75,0.75,100.0,100.0,99.98,0.00035969572191401353,0.00015,0.0064569218538370835,6.064184302021563,0.00824183039367199,False,0.75,b0p75_sp0p75_sn1p75_g1p50
False,0.0,0.35000000000000003,0.15000000000000002,0.2625,0.11249999999999999,2.0,0.15000000000000002,0.000527837509077087,0.007509350166681168,5.813777938678861,0.21,9.198258474749756e-05,0.0029689853000036187,6.974158547365666,1.75,1.75,0.75,100.0,100.0,99.98,0.00030991004691229224,0.00015,0.005239167733342393,6.393968243022263,0.00913303904235363,False,0.75,b0p75_sp0p75_sn1p75_g1p75
False,0.0,0.35000000000000003,0.15000000000000002,0.2625,0.11249999999999999,2.25,0.15000000000000002,0.000476240061915846,0.006141284449642111,6.179091838637367,0.24,7.771967565081997e-05,0.002544142336406518,7.268412236607075,2.0,1.75,0.75,100.0,100.0,99.98,0.000276979868783333,0.00015,0.004342713393024315,6.723752037622221,0.00988440215587616,False,0.75,b0p75_sp0p75_sn1p75_g2p00
